id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27554578,Williamsburg Loft Private Bedroom,23635330,Marissa,Brooklyn,Williamsburg,40.71547,-73.94686,Private room,125,2,5,2019-10-12,0.26,1,89
33881136,Cozy Brooklyn Getaway,255856907,Chanel,Brooklyn,Crown Heights,40.6756,-73.9251,Private room,100,3,5,2019-10-12,0.51,1,180
426449,Large Sunny Room Prime Prospect Heights Brooklyn,1755529,Annie,Brooklyn,Crown Heights,40.67398,-73.96219,Private room,110,2,3,2019-10-12,0.49,1,72
33966308,Lovely Bedroom 2 Blocks from Subway,256479489,Amy,Brooklyn,Bath Beach,40.60456,-74.00117,Private room,49,2,3,2019-10-12,0.28,2,317
36489561,Private Room in Queens,7989399,Esin,Queens,Sunnyside,40.73748,-73.92557,Private room,65,14,3,2019-10-12,0.38,3,365
37086795,Beautiful house in Brooklyn,277718857,Eden,Brooklyn,Crown Heights,40.66894,-73.9218,Private room,45,1,3,2019-10-12,0.42,3,0
37566592,Bushwick Artist’s Loft,283804468,Gianina,Brooklyn,Bushwick,40.70061,-73.9236,Private room,57,2,3,2019-10-12,0.48,1,0
38018339,Super comfy and beautiful room in Bed-Stuy,23831257,Nicole,Brooklyn,Bedford-Stuyvesant,40.68244,-73.92827,Private room,40,7,1,2019-10-12,0.19,3,93
38217689,845 Bushwick Avenue,258391290,Nuci,Brooklyn,Bushwick,40.695479999999996,-73.92749,Private room,43,7,1,2019-10-12,0.19,1,0
841292,BIG room in fun loft – heart of NYC,4393626,Aaron,Manhattan,Chelsea,40.74712,-73.99514,Private room,109,3,31,2019-10-11,0.39,2,4
23466594,New clean cozy room private entrance PAY parking,124860677,Jim&Lisa,Queens,Flushing,40.75707,-73.81205,Private room,46,2,28,2019-10-11,1.14,6,180
26332425,Luxurious Brownstone near Pratt with Breakfast!,198033559,Errol,Brooklyn,Clinton Hill,40.6902,-73.9669,Private room,150,2,8,2019-10-11,0.67,1,179
19970249,Private room in the heart of Williamsburg,54769760,Irene,Brooklyn,Williamsburg,40.71649,-73.96176,Private room,50,5,3,2019-10-11,0.34,1,0
38661742,Bushwick Gem!,41074011,Kryshana,Brooklyn,Bushwick,40.69986,-73.91808,Private room,35,1,1,2019-10-11,0.19,1,41
5940268,The Big Room in Flushing,30839692,Stavros,Queens,Flushing,40.755179999999996,-73.80422,Private room,50,1,166,2019-10-10,2.82,3,99
33123667,Perfect Place to just Sleep while you explore NYC,56349939,Oliver,Manhattan,Lower East Side,40.71728,-73.99085,Private room,84,2,35,2019-10-10,2.99,1,0
23088623,Stylish Modern Garden Bedroom w/ensuite bathroom,47104818,Sebastian,Brooklyn,Bedford-Stuyvesant,40.69181,-73.9331,Private room,119,5,21,2019-10-10,0.99,3,364
20624287,Spacious & comfy BK bedroom 30mins from Manhattan.,76765350,Perin,Brooklyn,Bedford-Stuyvesant,40.68163,-73.95558,Private room,37,7,18,2019-10-10,0.61,2,89
33880238,Putnam Townhome,18007143,Dwayne,Brooklyn,Bedford-Stuyvesant,40.68482,-73.95136,Private room,57,2,15,2019-10-10,1.4,1,0
36603051,Sunny Little Room with Outdoor Nook,24870511,Lauren,Brooklyn,Sunset Park,40.6478,-74.00816999999999,Private room,43,4,10,2019-10-10,1.25,1,0
19790151,Blissful Brooklyn Oasis - Close to Subway Lines,106430338,Alana,Brooklyn,Bensonhurst,40.611999999999995,-73.99573000000001,Private room,57,3,4,2019-10-10,0.2,2,89
31836311,New(2015) Room & easy commute to Manhattan 35min,19303369,Hiroki,Queens,Elmhurst,40.74001,-73.87629,Private room,32,29,3,2019-10-10,0.26,59,31
30591478,Spacious-Sleeps 2-Next to trains-Flex Chk In Times,228263278,475,Manhattan,Harlem,40.82428,-73.94854000000001,Private room,160,2,2,2019-10-10,0.33,4,180
36345151,Home Away from Home,273316025,Cristian,Queens,Rego Park,40.72614,-73.8594,Private room,80,1,2,2019-10-10,0.25,1,90
37807497,Perfect Gem in Prime Williamsburg,15063464,Jonathan,Brooklyn,Williamsburg,40.71915,-73.95725999999999,Private room,85,3,2,2019-10-10,0.32,1,0
30982252,The Nest...,207078295,Michelle,Queens,Ozone Park,40.667359999999995,-73.83457,Private room,60,1,1,2019-10-10,0.19,1,0
38777334,Bright Loft Apartment - East Williamsburg,4027507,Bubby,Brooklyn,Williamsburg,40.70643,-73.93809,Private room,97,3,1,2019-10-10,0.19,1,90
13280923,A room for mom or woman on adventure,74879324,Sophia,Manhattan,Harlem,40.80515,-73.95595,Private room,79,3,57,2019-10-09,1.24,1,0
960210,Brooklyn Fashionista 1Bdr Loft,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.694379999999995,-73.94519,Private room,89,1,23,2019-10-09,0.29,3,358
17224136,Entire Apartment. 20 Mins from Manhattan! Spacious,81876750,Dan,Queens,Astoria,40.76043,-73.91465,Private room,96,2,22,2019-10-09,0.59,1,356
2793630,Gorgeous Loft in Prime Location 2 with Rooftop,14289427,Francesca,Manhattan,Chinatown,40.71418,-73.99295,Private room,120,7,14,2019-10-09,0.2,3,340
37802485,SunnysideRoom,281129190,Jonatthan,Queens,Sunnyside,40.73689,-73.92418,Private room,35,2,9,2019-10-09,1.3,1,12
33715755,Private Bedroom in a Prewar Gramercy Building!,46714344,Manuel Alex,Manhattan,Gramercy,40.73568,-73.98188,Private room,95,2,7,2019-10-09,0.63,1,0
36923624,one bedroom close to central park with queens bed.,120464331,Soner,Manhattan,East Harlem,40.790890000000005,-73.94577,Private room,95,3,1,2019-10-09,0.19,2,76
5917563,Charming Room off the L train,4327985,Maria Ana,Brooklyn,Williamsburg,40.71288,-73.94406,Private room,76,2,43,2019-10-08,0.76,1,0
22432497,Convenient PRIVATE ROOM in Brooklyn. Near station!,164303137,Mamiko,Brooklyn,Bedford-Stuyvesant,40.69455,-73.93445,Private room,34,4,43,2019-10-08,1.86,2,0
5233345,Cosy style private bedroom with Queen bed,27084741,Paul,Queens,Woodside,40.74436,-73.91141,Private room,90,1,29,2019-10-08,0.5,2,365
5040218,LUX Blg-Prime Area! Lg PRIVATE RM & BATH w/VIEWS!,26019828,Sonia,Manhattan,Hell's Kitchen,40.761590000000005,-73.99824,Private room,69,5,26,2019-10-08,0.61,2,0
644575,Enjoy and discover New York Citi,15523,Vadim,Staten Island,Tompkinsville,40.63358,-74.0833,Private room,71,2,24,2019-10-08,0.31,2,364
8217454,The Notorious B.N.B. {Custom},1177497,Jesse,Brooklyn,Clinton Hill,40.68971,-73.96695,Private room,199,1,23,2019-10-08,0.44,9,357
36134587,A Gem on Troy Ave,270983162,Antonette,Brooklyn,East Flatbush,40.65583,-73.9365,Private room,58,21,18,2019-10-08,2.38,1,90
20654072,Quiet&Comfy Private Room near F/G train,104836016,Qingming,Brooklyn,Kensington,40.64179,-73.97941,Private room,36,2,17,2019-10-08,0.56,4,241
1197899,Sunny Bedroom in Clinton Hill,2360794,Gillian,Brooklyn,Clinton Hill,40.69258,-73.96649000000001,Private room,75,3,13,2019-10-08,0.17,1,0
23535132,Cool apartment in Brooklyn with free cinema & gym,35506555,Jermaine,Brooklyn,Bedford-Stuyvesant,40.69167,-73.95381,Private room,49,3,8,2019-10-08,0.33,2,90
29105065,Private Crown Heights bedroom near 2/5 Trains,90996947,Alan,Brooklyn,Prospect-Lefferts Gardens,40.662259999999996,-73.94855,Private room,70,1,8,2019-10-08,0.47,1,171
24992683,Spacious duplex in East Williamsburg,35558078,Chris,Brooklyn,Williamsburg,40.71216,-73.94303000000001,Private room,82,2,7,2019-10-08,0.32,1,0
32337194,Uptown Riverside Park Apartment,194981782,Ana,Manhattan,Harlem,40.82666,-73.95175,Private room,165,5,4,2019-10-08,0.36,1,8
33780177,Private Bath Garden View Bedroom Near Subway,120763629,Mei,Brooklyn,Bath Beach,40.60471,-74.00243,Private room,59,2,3,2019-10-08,0.37,2,317
38131764,Prívate NYC Bedroom 4Female Student / Professional,120795734,Mia,Manhattan,Harlem,40.82423,-73.9545,Private room,50,31,1,2019-10-08,0.19,1,177
3626302,Beautiful Clean & Quiet Room! Rm#2,11674837,Christopher,Queens,Ridgewood,40.70554,-73.90729,Private room,59,1,180,2019-10-07,2.63,3,347
18914656,Private Oasis (A),131354448,Tammie,Queens,Flushing,40.7547,-73.81238,Private room,66,2,64,2019-10-07,1.94,3,90
15436800,Independent entrance,67619393,Arthur,Queens,Corona,40.737590000000004,-73.86350999999999,Private room,65,5,39,2019-10-07,1.0,1,89
20714304,Awesome Cozy Room in The Heart of Astoria!,118751485,Simon,Queens,Ditmars Steinway,40.77786,-73.90819,Private room,79,10,38,2019-10-07,1.26,1,90
18992796,ROOM 10,74633496,Justine,Bronx,University Heights,40.8566,-73.90873,Private room,40,3,30,2019-10-07,0.89,6,286
34501825,Bushwick penthouse,40707667,Horacio,Brooklyn,Bushwick,40.70191,-73.91951999999999,Private room,60,1,29,2019-10-07,2.81,1,0
22634088,Brooklyn Condominium With Balcony,155607686,Jenna,Brooklyn,Gravesend,40.58876,-73.97349,Private room,39,3,23,2019-10-07,0.97,1,318
33490271,Spacious private bedroom in Washington Heights,186621582,Artem,Manhattan,Washington Heights,40.855129999999996,-73.93305,Private room,60,3,15,2019-10-07,1.38,1,0
19914209,Luxury Private Bedroom (near JFK),141052003,Nicole,Queens,Jamaica,40.68558,-73.78018,Private room,65,1,10,2019-10-07,0.37,4,177
28340606,Large Room with PRIVATE bathroom! Best NYC rooftop,696141,Michael Dan,Manhattan,Financial District,40.705999999999996,-74.0077,Private room,115,5,8,2019-10-07,0.44,1,0
16630594,Private room with private entrance in Greenpoint!,51024366,Marie,Brooklyn,Greenpoint,40.738240000000005,-73.9537,Private room,99,2,7,2019-10-07,0.23,2,364
15342164,JFK 15 AND LGA 18 MINUTES,97822063,Chima,Queens,St. Albans,40.70577,-73.75932,Private room,47,3,4,2019-10-07,0.1,1,89
37531797,Brooklyn charm,47334475,Anthony,Brooklyn,Bedford-Stuyvesant,40.68374,-73.93675,Private room,55,1,3,2019-10-07,0.41,1,179
34487491,Spacious Luxuary Kind Bed in Prime Central Park,261761196,Park Central,Manhattan,Midtown,40.76462,-73.98319000000001,Private room,10000,1,2,2019-10-07,0.25,8,338
26664742,Gay/Family friendly neighborhood!,152878377,Anthony,Brooklyn,Flatbush,40.645270000000004,-73.96303,Private room,80,2,1,2019-10-07,0.19,2,0
31556929,Sunny Central Corner Room in Bushwick,8288491,Sofia,Queens,Ridgewood,40.70667,-73.9147,Private room,70,2,1,2019-10-07,0.19,1,0
31706667,Glendale room,25492673,Javier,Queens,Glendale,40.69995,-73.88164,Private room,75,2,1,2019-10-07,0.19,1,179
22101034,Cool Out/Private large ensuite nearJFK sleeps 4,94713722,Joy,Queens,Springfield Gardens,40.68857,-73.75488,Private room,50,2,25,2019-10-06,1.01,2,323
26352984,Quiet place w/ private bathroom,27355064,Marine,Brooklyn,Crown Heights,40.67508,-73.91788000000001,Private room,99,1,22,2019-10-06,1.1,1,56
21547791,Crown Heights Newly Renovated 3 Bedroom Apartment,88001494,Mendy,Brooklyn,Crown Heights,40.66389,-73.93736,Private room,150,2,20,2019-10-06,0.75,3,73
27603879,Chic and unique Attic bedroom in a shared duplex,181651082,Fran,Queens,Rosedale,40.66049,-73.73496,Private room,60,1,19,2019-10-06,1.02,4,147
32676112,Margarita's Room # 2 A unos minutos del JFK y LGA,214738765,Lucio,Queens,Richmond Hill,40.69433,-73.83114,Private room,58,2,18,2019-10-06,1.51,6,165
6601194,Modern prime location in Williamsburg,7155363,Lauren,Brooklyn,Williamsburg,40.71198,-73.96114,Private room,80,2,13,2019-10-06,0.33,1,357
36381909,Room w/backyard 10 mins to LGA close to N&W trains,272290982,Yusuf,Queens,Ditmars Steinway,40.77675,-73.92088000000001,Private room,65,1,13,2019-10-06,1.73,1,0
27552717,Spacious Flat in the Heart of Greenwich Village,9060287,Priya,Manhattan,Greenwich Village,40.73021,-74.00091,Private room,111,7,11,2019-10-06,0.57,1,0
20680045,Private Room for 1 guest  1 min. from subway,35242969,Prime,Brooklyn,Bedford-Stuyvesant,40.6824,-73.91315,Private room,50,5,10,2019-10-06,0.33,2,55
14227537,Aventure,20338147,Alex,Queens,Maspeth,40.73802,-73.89698,Private room,50,1,9,2019-10-06,0.21,3,364
8328900,Private room in a 4 bedroom loft,890425,Lea,Brooklyn,Bedford-Stuyvesant,40.67889,-73.94326,Private room,40,1,7,2019-10-06,0.36,1,0
28050688,Exposed Brick Bushwick Bedroom,45000778,Jordan,Brooklyn,Williamsburg,40.70612,-73.92725,Private room,75,2,7,2019-10-06,0.38,1,0
32635385,Bright and Sunny Room in Brand New Apt,6790993,Andrea,Brooklyn,Bedford-Stuyvesant,40.68908,-73.9522,Private room,159,1,5,2019-10-06,0.59,1,56
32759322,Enjoy the flavor of Spanish Harlem's rich culture.,160187991,Rosalina,Manhattan,East Harlem,40.79359,-73.9407,Private room,65,2,5,2019-10-06,0.55,1,178
18911893,BROWNSTONE BUILDING IN CLINTON HILLS,33977124,Donovan,Brooklyn,Bedford-Stuyvesant,40.68704,-73.95565,Private room,65,2,4,2019-10-06,0.6,2,347
26414834,Private Bedroom 5min From Times Square NYC - 53E4,190921808,John,Manhattan,Hell's Kitchen,40.75561,-73.99543,Private room,99,1,4,2019-10-06,0.34,49,361
33346826,Big beautiful apartment near Empire State Building,47099125,Alexandra,Manhattan,Midtown,40.74664,-73.9824,Private room,159,2,4,2019-10-06,0.4,1,88
35153758,温馨旅店(1),263740985,Yongqiu,Queens,Flushing,40.75419,-73.83081999999999,Private room,80,1,4,2019-10-06,0.58,3,360
20708409,Gem in Park Slope,4290550,Alyssa,Brooklyn,Park Slope,40.675709999999995,-73.97966,Private room,75,4,3,2019-10-06,0.1,1,179
25683815,Spacious bedroom in central Fort Greene,2533676,Rachel,Brooklyn,Fort Greene,40.68543,-73.97622,Private room,90,2,3,2019-10-06,0.15,1,90
29231943,Private Room in a Quaint 2bd/1ba w/ TERRACE!!!,7556128,N.L.,Manhattan,East Village,40.72762,-73.98118000000001,Private room,150,10,3,2019-10-06,0.18,1,0
25948511,Artsy apto,113979428,Carolina,Manhattan,Lower East Side,40.71945,-73.98945,Private room,60,1,2,2019-10-06,0.11,1,363
27779367,Unique Apartment in Park Slope,5744362,Boer,Brooklyn,Park Slope,40.6779,-73.97991,Private room,150,1,2,2019-10-06,0.11,1,0
38457731,Close to LGA - Perfect cozy home base to visit NYC,293172460,Kc,Manhattan,East Harlem,40.787040000000005,-73.94301,Private room,129,1,2,2019-10-06,0.34,1,0
38538837,Spacious Upper East Side Room,16319448,Pedro,Manhattan,East Harlem,40.787490000000005,-73.94051,Private room,100,3,2,2019-10-06,0.36,1,49
31748955,Comfy bedroom w PRIVATE Entrance across Wyckoff H,200927536,Manu,Brooklyn,Bushwick,40.70535,-73.91816999999999,Private room,65,10,1,2019-10-06,0.19,3,239
36610197,Comfortable Private Room near the subway(BOOK NOW),194602163,Omar,Bronx,Williamsbridge,40.878029999999995,-73.86413,Private room,80,1,1,2019-10-06,0.19,2,347
6180121,Modern Vibrant Large Cozy Bedroom* 正面能量,8826175,Grover,Bronx,Concourse,40.821220000000004,-73.92773000000001,Private room,69,2,137,2019-10-05,2.33,3,76
14014170,PRIVATE BEDROOM FOR  1 OR 2,83811169,Johno,Brooklyn,Flatbush,40.649429999999995,-73.96202,Private room,49,2,44,2019-10-05,1.0,1,365
8223230,Bright and Cozy Room Williamsburg,43361668,Lia,Brooklyn,Greenpoint,40.719229999999996,-73.95204,Private room,125,1,35,2019-10-05,0.64,1,365
14448231,Cozy Sun Filled Fresh Guest Room in Artsy Bushwick,22246463,Lisa,Brooklyn,Bushwick,40.7023,-73.92935,Private room,99,2,28,2019-10-05,0.66,1,174
16244843,Cozy room in the East Village - Manhattan,53836757,Felipe,Manhattan,East Village,40.72947,-73.9785,Private room,85,3,23,2019-10-05,0.58,1,0
17476768,AWESOME LOCATION STEPS TO L TRAIN !,118378908,Jose,Brooklyn,Williamsburg,40.71354,-73.95011,Private room,55,28,22,2019-10-05,0.63,6,226
105469,Oceanfront Apartment in Rockaway,547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,3,14,2019-10-05,0.13,1,364
18191965,Upper east side - Cozy Room,125542850,Gabriele,Manhattan,Upper East Side,40.76976,-73.95208000000001,Private room,130,3,14,2019-10-05,0.4,1,365
20634950,Waterfront Condo with private bedroom and bathroom,25518844,Alison,Brooklyn,Greenpoint,40.72992,-73.96,Private room,200,2,12,2019-10-05,0.4,1,179
14353103,Large room in new Williamsburg apartment,87967262,Oran,Brooklyn,Williamsburg,40.70805,-73.95442,Private room,200,4,10,2019-10-05,0.23,1,89
2659732,Private room in Charming Greenpoint,3842134,Dawn,Brooklyn,Greenpoint,40.72562,-73.94967,Private room,59,28,9,2019-10-05,0.19,3,347
25727611,Beautiful  room,21020951,Claudina,Brooklyn,Bedford-Stuyvesant,40.693290000000005,-73.93906,Private room,85,2,9,2019-10-05,0.52,2,348
36568929,Bedroom in Artsy Modern Apartment,18158992,Sheri,Brooklyn,Bushwick,40.68608,-73.91445,Private room,60,1,7,2019-10-05,0.86,1,0
21313022,Brooklyn Home On The Beach,15356710,Maxim,Brooklyn,Brighton Beach,40.575359999999996,-73.96523,Private room,40,31,3,2019-10-05,0.24,2,311
36915589,Cosy room with private bathroom by the water,78833147,Nicolas,Brooklyn,Greenpoint,40.72632,-73.95739,Private room,89,6,3,2019-10-05,0.4,1,0
38696627,Spacious Cozy Room in Manhattan-30m to Midtown,294563501,Norma,Manhattan,Washington Heights,40.84424,-73.94139,Private room,70,1,3,2019-10-05,0.53,1,72
22683927,Furnished Bedroom Meat Packing District,167188752,Robin,Manhattan,Chelsea,40.7394,-73.99964,Private room,125,3,2,2019-10-05,0.09,1,364
32207090,Columbia University rm 3  Convent Ave and 127 st,57049951,Eliahu,Manhattan,Harlem,40.814009999999996,-73.95393,Private room,65,2,2,2019-10-05,0.23,9,365
36345739,Your Finest room in Gramercy,111020505,Maja,Manhattan,Kips Bay,40.74049,-73.98184,Private room,57,14,1,2019-10-05,0.19,1,254
8444619,NYC Room near Central Park East !!!,4821374,Millie,Manhattan,Upper East Side,40.77564,-73.9533,Private room,85,1,72,2019-10-04,1.33,2,85
18855750,Flushing Haven (B),131354448,Tammie,Queens,Flushing,40.754020000000004,-73.81317,Private room,50,2,62,2019-10-04,1.82,3,180
10281054,Spacious Private Room in Brooklyn,2238052,Chris,Brooklyn,Bushwick,40.69288,-73.90831,Private room,69,2,56,2019-10-04,1.1,1,0
8506745,Long term private room in Clinton Hill,44037475,Hannah,Brooklyn,Bedford-Stuyvesant,40.6924,-73.96042,Private room,29,30,46,2019-10-04,0.85,1,89
27730786,Luxury Waterfront Condo with city views and pool,6584607,Henry,Brooklyn,Williamsburg,40.7184,-73.96323000000001,Private room,98,1,46,2019-10-04,2.48,2,0
20208787,Renovated 1br w/ private bath steps from the train,39808438,Easton,Brooklyn,Bushwick,40.68817,-73.91523000000001,Private room,45,3,33,2019-10-04,1.05,5,0
28341280,Bushwick Rustic Loft,10812370,Alan,Brooklyn,Bushwick,40.699870000000004,-73.91821,Private room,70,1,33,2019-10-04,1.78,1,132
19274249,Bed-study Best!,36474715,Hanan,Brooklyn,Bedford-Stuyvesant,40.68358,-73.95458,Private room,65,3,31,2019-10-04,0.94,1,0
25815764,Large Room Near Times Square/Penn Station - 23B3,190921808,John,Manhattan,Hell's Kitchen,40.7557,-73.99563,Private room,62,7,13,2019-10-04,0.66,49,365
22384473,MASTER BEDROOM IN THE HEART OF MIDTOWN EAST!,46473712,Vanessa,Manhattan,Midtown,40.75225,-73.97067,Private room,120,2,10,2019-10-04,0.37,1,40
19408027,Beautiful Room in Brooklyn with 2 Roommates,34585857,Saya,Brooklyn,Crown Heights,40.6719,-73.93475,Private room,35,6,6,2019-10-04,0.21,1,33
919491,Park Slope LARGEST (private) SHARE IN PARK SLOPE,4938247,Kevin,Brooklyn,Park Slope,40.67665,-73.97925,Private room,70,2,175,2019-10-03,2.06,1,0
10574818,Your stay at NYC Artist's Home,54548232,Anna,Manhattan,Harlem,40.825,-73.95226,Private room,70,2,89,2019-10-03,1.94,2,226
25155346,Private Bedroom in UES New York shared apartment.,4818484,Michael,Manhattan,Upper East Side,40.76996,-73.9539,Private room,70,2,35,2019-10-03,1.87,1,0
19176053,Renovated sunny 1br w/ private bath steps to train,39808438,Easton,Brooklyn,Bushwick,40.68947,-73.91544,Private room,45,3,34,2019-10-03,1.09,5,29
8204305,Gorgeous Penthouse next to Central Park,32791632,Pratik,Manhattan,Upper West Side,40.773540000000004,-73.98461999999999,Private room,92,2,24,2019-10-03,0.44,1,85
28524741,Convenient location/home away from home,142652723,Ahlam,Brooklyn,Gowanus,40.67817,-73.98509,Private room,70,1,24,2019-10-03,1.33,2,60
27909345,⭐️Metro less than 1 minute walk  w/ Backyard & Deck,20843936,Linda,Bronx,Mott Haven,40.80963,-73.92619,Private room,125,3,17,2019-10-03,0.91,2,326
23900919,Welcoming and Beautiful bedroom in Brooklyn.,20134221,Jon,Brooklyn,Flatbush,40.6478,-73.96831,Private room,40,4,16,2019-10-03,0.66,1,23
28917395,Ultra Plush Large Private cozy cottage Bedroom,217332035,Rose,Brooklyn,Sheepshead Bay,40.59055,-73.9464,Private room,39,1,2,2019-10-03,0.12,2,365
38104307,Cozy furnished bedroom in the heart of Bushwick!,288480550,William,Brooklyn,Bushwick,40.70093,-73.91571,Private room,36,1,1,2019-10-03,0.18,1,0
262478,Chic + Stylish room in heart of LowerEastSide NYC!,535128,Juliana,Manhattan,Lower East Side,40.7193,-73.98966,Private room,80,5,11,2019-10-02,0.36,1,364
